"transaction_id","lead_id","agent_id","property_id","sale_date","sale_price","payment_method","commission_amount","commission_rate","original_property_price","governorate_code"
TRANS000198,LEAD001243,AGT083_SH,PROP004177,2025-04-22,2137748.00,Bank Transfer,100474.1600,0.0470,1592754.0000,Sharm El Sheikh
TRANS000199,LEAD001245,AGT028_MN,PROP013855,2025-06-14,4451616.00,Cash,146903.3300,0.0330,3242763.0000,Al Minya
TRANS000200,LEAD001249,AGT004_CA,PROP023017,2024-11-05,11666242.00,Cash,524980.8900,0.0450,9324463.0000,Cairo
TRANS000201,LEAD001258,AGT024_AW,PROP000308,2025-06-24,4667675.00,Installment,168036.3000,0.0360,3369525.0000,Aswan
TRANS000202,LEAD001259,AGT017_LU,PROP024689,2024-09-21,5497491.00,Bank Transfer,219899.6400,0.0400,4385287.0000,Luxor
TRANS000203,LEAD001261,AGT030_SO,PROP009191,2025-06-05,5026117.00,Installment,170887.9800,0.0340,3955610.0000,Sohag
TRANS000204,LEAD001265,AGT001_CA,PROP018886,2024-12-12,9537050.00,Cash,429167.2500,0.0450,6677729.0000,Cairo
TRANS000205,LEAD001267,AGT056_IS,PROP006388,2025-02-09,3508954.00,Installment,143867.1100,0.0410,2779686.0000,Ismailia
TRANS000206,LEAD001268,AGT015_AS,PROP015584,2025-06-18,4115324.00,Installment,144036.3400,0.0350,3087486.0000,Asyut
TRANS000207,LEAD001282,AGT028_MN,PROP002043,2024-11-01,4777307.00,Cash,157651.1300,0.0330,3835737.0000,Al Minya
TRANS000208,LEAD001285,AGT064_SU,PROP001152,2024-10-14,3369093.00,Bank Transfer,134763.7200,0.0400,2735138.0000,Suez
TRANS000209,LEAD001295,AGT066_NC,PROP014099,2024-08-20,17720167.00,Bank Transfer,850568.0200,0.0480,12199817.0000,New Administrative Capital
TRANS000210,LEAD001301,AGT017_LU,PROP006845,2025-06-30,5239093.00,Cash,209563.7200,0.0400,3955780.0000,Luxor
TRANS000211,LEAD001302,AGT011_AL,PROP023644,2025-03-29,25362499.00,Cash,963774.9600,0.0380,19539469.0000,Alexandria
TRANS000212,LEAD001309,AGT030_SO,PROP008755,2024-08-28,2552554.00,Installment,86786.8400,0.0340,1952373.0000,Sohag
TRANS000213,LEAD001340,AGT065_NC,PROP022099,2024-07-29,4679862.00,Installment,224633.3800,0.0480,3395770.0000,New Administrative Capital
TRANS000214,LEAD001342,AGT044_TA,PROP014889,2024-08-08,2616484.00,Installment,91576.9400,0.0350,2023751.0000,Tanta
TRANS000215,LEAD001345,AGT020_LU,PROP004964,2025-06-29,5775545.00,Cash,231021.8000,0.0400,4243124.0000,Luxor
TRANS000216,LEAD001347,AGT041_TA,PROP015727,2025-05-25,6114732.00,Installment,214015.6200,0.0350,4530754.0000,Tanta
TRANS000217,LEAD001348,AGT029_SO,PROP004751,2025-01-22,1456378.00,Bank Transfer,49516.8500,0.0340,1200519.0000,Sohag
TRANS000218,LEAD001349,AGT031_SO,PROP004930,2024-11-27,5327478.00,Bank Transfer,181134.2500,0.0340,3903503.0000,Sohag
TRANS000219,LEAD001357,AGT079_HU,PROP000156,2025-04-25,12603466.00,Installment,529345.5700,0.0420,9206124.0000,Hurghada
TRANS000220,LEAD001358,AGT011_AL,PROP004898,2025-02-17,22898923.00,Cash,870159.0700,0.0380,16447862.0000,Alexandria
TRANS000221,LEAD001359,AGT070_SZ,PROP023354,2025-06-30,16581805.00,Cash,762763.0300,0.0460,10801528.0000,Sheikh Zayed
TRANS000222,LEAD001373,AGT039_MA,PROP004879,2024-07-18,3998826.00,Installment,147956.5600,0.0370,2777337.0000,Mansoura
TRANS000223,LEAD001374,AGT032_SO,PROP009538,2024-09-10,4605243.00,Installment,156578.2600,0.0340,3779255.0000,Sohag
TRANS000224,LEAD001377,AGT040_MA,PROP007775,2024-11-23,4234241.00,Installment,156666.9200,0.0370,3387582.0000,Mansoura
TRANS000225,LEAD001378,AGT060_PS,PROP014227,2025-06-21,3682236.00,Installment,158336.1500,0.0430,2698828.0000,Port Said
TRANS000226,LEAD001393,AGT050_DA,PROP002372,2025-03-13,3256438.00,Bank Transfer,127001.0800,0.0390,2370882.0000,Damietta
TRANS000227,LEAD001399,AGT006_GZ,PROP013001,2025-06-22,16077567.00,Bank Transfer,675257.8100,0.0420,11920707.0000,Giza
TRANS000228,LEAD001404,AGT011_AL,PROP018142,2025-06-04,1874740.00,Bank Transfer,71240.1200,0.0380,1337615.0000,Alexandria
TRANS000229,LEAD001410,AGT046_ZA,PROP011168,2025-06-23,2898880.00,Bank Transfer,104359.6800,0.0360,2093415.0000,Zagazig
TRANS000230,LEAD001423,AGT015_AS,PROP010159,2024-08-19,5161496.00,Bank Transfer,180652.3600,0.0350,4133269.0000,Asyut
TRANS000231,LEAD001425,AGT040_MA,PROP019398,2024-12-31,3671862.00,Bank Transfer,135858.8900,0.0370,2654284.0000,Mansoura
TRANS000232,LEAD001428,AGT064_SU,PROP006548,2025-03-30,4065162.00,Cash,162606.4800,0.0400,3234571.0000,Suez
TRANS000233,LEAD001437,AGT009_AL,PROP018435,2025-05-08,19955337.00,Bank Transfer,758302.8100,0.0380,14286038.0000,Alexandria
TRANS000234,LEAD001444,AGT080_HU,PROP017300,2025-01-05,27427502.00,Installment,1151955.0800,0.0420,19128229.0000,Hurghada
TRANS000235,LEAD001445,AGT051_DA,PROP014772,2025-05-06,3846531.00,Bank Transfer,150014.7100,0.0390,3008043.0000,Damietta
TRANS000236,LEAD001451,AGT074_NO,PROP002596,2025-06-28,12575732.00,Bank Transfer,553332.2100,0.0440,8858455.0000,North Coast
TRANS000237,LEAD001461,AGT057_PS,PROP012738,2024-08-02,3528606.00,Bank Transfer,151730.0600,0.0430,2578197.0000,Port Said
TRANS000238,LEAD001465,AGT049_DA,PROP009384,2025-05-10,1281987.00,Cash,49997.4900,0.0390,1090368.0000,Damietta
TRANS000239,LEAD001470,AGT005_GZ,PROP002375,2025-06-11,26334652.00,Bank Transfer,1106055.3800,0.0420,17525468.0000,Giza
TRANS000240,LEAD001472,AGT066_NC,PROP004211,2025-06-29,8357978.00,Cash,401182.9400,0.0480,6195104.0000,New Administrative Capital
TRANS000241,LEAD001492,AGT082_SH,PROP007959,2025-01-12,5471293.00,Bank Transfer,257150.7700,0.0470,4151465.0000,Sharm El Sheikh
TRANS000242,LEAD001496,AGT012_AL,PROP005393,2025-06-13,7959793.00,Bank Transfer,302472.1300,0.0380,6537392.0000,Alexandria
TRANS000243,LEAD001508,AGT084_SH,PROP009853,2024-08-02,2731673.00,Bank Transfer,128388.6300,0.0470,1989664.0000,Sharm El Sheikh
TRANS000244,LEAD001509,AGT002_CA,PROP012746,2025-06-26,23917065.00,Bank Transfer,1076267.9200,0.0450,17640107.0000,Cairo
TRANS000245,LEAD001515,AGT031_SO,PROP004023,2024-09-24,1206741.00,Installment,41029.1900,0.0340,1025180.0000,Sohag
TRANS000246,LEAD001524,AGT011_AL,PROP011287,2024-11-16,21802357.00,Bank Transfer,828489.5700,0.0380,15385378.0000,Alexandria
TRANS000247,LEAD001533,AGT017_LU,PROP003863,2024-10-06,5022755.00,Installment,200910.2000,0.0400,3831265.0000,Luxor
TRANS000248,LEAD001539,AGT025_MN,PROP002093,2024-09-08,4168432.00,Cash,137558.2600,0.0330,3220460.0000,Al Minya
TRANS000249,LEAD001541,AGT046_ZA,PROP017372,2025-04-16,2004969.00,Cash,72178.8800,0.0360,1559384.0000,Zagazig
TRANS000250,LEAD001557,AGT048_ZA,PROP016666,2024-12-16,2807497.00,Cash,101069.8900,0.0360,2058790.0000,Zagazig
TRANS000251,LEAD001563,AGT025_MN,PROP006537,2025-06-05,924212.00,Bank Transfer,30499.0000,0.0330,772992.0000,Al Minya
TRANS000252,LEAD001598,AGT071_SZ,PROP001044,2025-01-15,32755170.00,Installment,1506737.8200,0.0460,22243776.0000,Sheikh Zayed
TRANS000253,LEAD001602,AGT023_AW,PROP023253,2025-01-01,1212549.00,Installment,43651.7600,0.0360,989737.0000,Aswan
TRANS000254,LEAD001603,AGT080_HU,PROP014975,2025-02-26,6055095.00,Cash,254313.9900,0.0420,4577543.0000,Hurghada
TRANS000255,LEAD001616,AGT055_IS,PROP006538,2025-03-10,3658068.00,Cash,149980.7900,0.0410,2911946.0000,Ismailia
TRANS000256,LEAD001626,AGT052_DA,PROP017193,2024-11-04,1757217.00,Cash,68531.4600,0.0390,1378384.0000,Damietta
TRANS000257,LEAD001633,AGT011_AL,PROP011287,2025-02-08,21802357.00,Bank Transfer,828489.5700,0.0380,15385378.0000,Alexandria
TRANS000258,LEAD001635,AGT013_AS,PROP018363,2025-04-08,7137510.00,Cash,249812.8500,0.0350,4901975.0000,Asyut
TRANS000259,LEAD001636,AGT004_CA,PROP021088,2024-11-28,6782076.00,Cash,305193.4200,0.0450,5373612.0000,Cairo
TRANS000260,LEAD001642,AGT026_MN,PROP021636,2025-05-27,4607785.00,Bank Transfer,152056.9000,0.0330,3701419.0000,Al Minya
TRANS000261,LEAD001644,AGT084_SH,PROP012562,2025-06-22,4316613.00,Bank Transfer,202880.8100,0.0470,3368802.0000,Sharm El Sheikh
TRANS000262,LEAD001651,AGT084_SH,PROP013820,2024-09-13,6866314.00,Installment,322716.7600,0.0470,5127289.0000,Sharm El Sheikh
TRANS000263,LEAD001653,AGT082_SH,PROP006812,2025-06-22,5438427.00,Cash,255606.0700,0.0470,3801192.0000,Sharm El Sheikh
TRANS000264,LEAD001660,AGT032_SO,PROP010479,2025-06-30,4277119.00,Installment,145422.0500,0.0340,3574091.0000,Sohag
TRANS000265,LEAD001665,AGT043_TA,PROP000729,2025-04-30,1496929.00,Cash,52392.5200,0.0350,1094478.0000,Tanta
TRANS000266,LEAD001668,AGT066_NC,PROP004390,2025-01-20,5216778.00,Installment,250405.3400,0.0480,3705530.0000,New Administrative Capital
TRANS000267,LEAD001675,AGT041_TA,PROP010818,2024-08-11,2360346.00,Bank Transfer,82612.1100,0.0350,2010234.0000,Tanta
TRANS000268,LEAD001687,AGT017_LU,PROP005584,2024-08-18,4817196.00,Installment,192687.8400,0.0400,3670925.0000,Luxor
TRANS000269,LEAD001693,AGT078_HU,PROP023928,2024-10-05,5489590.00,Installment,230562.7800,0.0420,3840261.0000,Hurghada
TRANS000270,LEAD001702,AGT078_HU,PROP001310,2024-07-17,9808588.00,Cash,411960.7000,0.0420,6884336.0000,Hurghada
TRANS000271,LEAD001705,AGT047_ZA,PROP008490,2025-06-27,2126870.00,Installment,76567.3200,0.0360,1716661.0000,Zagazig
TRANS000272,LEAD001715,AGT005_GZ,PROP000829,2024-09-14,17431281.00,Installment,732113.8000,0.0420,12775769.0000,Giza
TRANS000273,LEAD001716,AGT066_NC,PROP016687,2025-02-08,4993307.00,Bank Transfer,239678.7400,0.0480,4264796.0000,New Administrative Capital
TRANS000274,LEAD001722,AGT060_PS,PROP008089,2025-06-13,4713403.00,Installment,202676.3300,0.0430,3463934.0000,Port Said
TRANS000275,LEAD001732,AGT053_IS,PROP007489,2024-08-09,4323682.00,Bank Transfer,177270.9600,0.0410,3338228.0000,Ismailia
TRANS000276,LEAD001734,AGT075_NO,PROP001168,2024-07-18,25154550.00,Installment,1106800.2000,0.0440,17934699.0000,North Coast
TRANS000277,LEAD001739,AGT023_AW,PROP019204,2024-08-31,6556519.00,Bank Transfer,236034.6800,0.0360,4658459.0000,Aswan
TRANS000278,LEAD001759,AGT075_NO,PROP016970,2025-03-07,9892574.00,Cash,435273.2600,0.0440,6774645.0000,North Coast
TRANS000279,LEAD001768,AGT043_TA,PROP018293,2024-12-28,2678335.00,Installment,93741.7200,0.0350,2156850.0000,Tanta
TRANS000280,LEAD001777,AGT015_AS,PROP011298,2024-09-22,10549913.00,Bank Transfer,369246.9600,0.0350,8605341.0000,Asyut
TRANS000281,LEAD001783,AGT035_QE,PROP010824,2025-03-14,1670147.00,Installment,53444.7000,0.0320,1171769.0000,Qena
TRANS000282,LEAD001785,AGT051_DA,PROP022276,2024-07-24,3332216.00,Bank Transfer,129956.4200,0.0390,2512384.0000,Damietta
TRANS000283,LEAD001788,AGT014_AS,PROP021239,2025-06-30,3984101.00,Bank Transfer,139443.5400,0.0350,3067798.0000,Asyut
TRANS000284,LEAD001807,AGT045_ZA,PROP021560,2024-09-06,1332480.00,Cash,47969.2800,0.0360,1130348.0000,Zagazig
TRANS000285,LEAD001808,AGT034_QE,PROP022905,2024-12-22,7050658.00,Installment,225621.0600,0.0320,5337707.0000,Qena
TRANS000286,LEAD001836,AGT058_PS,PROP013965,2025-01-30,4809170.00,Bank Transfer,206794.3100,0.0430,3698558.0000,Port Said
TRANS000287,LEAD001845,AGT025_MN,PROP014079,2024-12-08,2270695.00,Cash,74932.9400,0.0330,1815910.0000,Al Minya
TRANS000288,LEAD001861,AGT043_TA,PROP010099,2024-12-02,1536323.00,Installment,53771.3100,0.0350,1249533.0000,Tanta
TRANS000289,LEAD001862,AGT077_HU,PROP010510,2024-10-11,15985547.00,Installment,671392.9700,0.0420,11842344.0000,Hurghada
TRANS000290,LEAD001863,AGT004_CA,PROP012574,2025-02-14,12093218.00,Bank Transfer,544194.8100,0.0450,8666476.0000,Cairo
TRANS000291,LEAD001865,AGT011_AL,PROP014056,2024-10-27,7112360.00,Cash,270269.6800,0.0380,5216711.0000,Alexandria
TRANS000292,LEAD001866,AGT046_ZA,PROP008134,2025-05-30,5951634.00,Installment,214258.8200,0.0360,4449871.0000,Zagazig
TRANS000293,LEAD001881,AGT077_HU,PROP008118,2025-06-27,2268734.00,Cash,95286.8300,0.0420,1697711.0000,Hurghada
TRANS000294,LEAD001889,AGT002_CA,PROP009725,2024-10-23,7752498.00,Installment,348862.4100,0.0450,5418519.0000,Cairo
TRANS000295,LEAD001895,AGT002_CA,PROP014144,2024-11-02,9014558.00,Bank Transfer,405655.1100,0.0450,7142785.0000,Cairo
TRANS000296,LEAD001899,AGT084_SH,PROP009210,2025-02-19,17433138.00,Bank Transfer,819357.4900,0.0470,14309344.0000,Sharm El Sheikh
TRANS000297,LEAD001900,AGT023_AW,PROP000993,2025-04-11,3381887.00,Installment,121747.9300,0.0360,2830789.0000,Aswan
TRANS000298,LEAD001906,AGT047_ZA,PROP015901,2025-02-18,3356336.00,Installment,120828.1000,0.0360,2713831.0000,Zagazig
TRANS000299,LEAD001909,AGT030_SO,PROP023951,2024-07-18,8999780.00,Bank Transfer,305992.5200,0.0340,6308538.0000,Sohag
TRANS000300,LEAD001916,AGT020_LU,PROP000102,2025-05-05,6918363.00,Bank Transfer,276734.5200,0.0400,4956125.0000,Luxor
TRANS000301,LEAD001930,AGT068_NC,PROP002777,2024-08-19,4355199.00,Bank Transfer,209049.5500,0.0480,3719014.0000,New Administrative Capital
TRANS000302,LEAD001933,AGT052_DA,PROP015998,2025-04-20,2662213.00,Bank Transfer,103826.3100,0.0390,2052930.0000,Damietta
TRANS000303,LEAD001940,AGT020_LU,PROP011965,2025-04-05,8318047.00,Cash,332721.8800,0.0400,6301394.0000,Luxor
TRANS000304,LEAD001952,AGT070_SZ,PROP016518,2024-11-21,10285801.00,Cash,473146.8500,0.0460,6758529.0000,Sheikh Zayed
TRANS000305,LEAD001957,AGT037_MA,PROP016707,2025-06-17,2824643.00,Cash,104511.7900,0.0370,2147976.0000,Mansoura
TRANS000306,LEAD001971,AGT062_SU,PROP000168,2025-06-25,10116322.00,Cash,404652.8800,0.0400,6914862.0000,Suez
TRANS000307,LEAD001973,AGT063_SU,PROP014998,2024-09-29,1591161.00,Bank Transfer,63646.4400,0.0400,1291367.0000,Suez
TRANS000308,LEAD001977,AGT051_DA,PROP006064,2025-04-05,12316326.00,Installment,480336.7100,0.0390,9628101.0000,Damietta
TRANS000309,LEAD001980,AGT002_CA,PROP021755,2025-04-01,9592144.00,Installment,431646.4800,0.0450,7690564.0000,Cairo
TRANS000310,LEAD001982,AGT071_SZ,PROP001918,2025-06-16,15903124.00,Installment,731543.7000,0.0460,11406567.0000,Sheikh Zayed
TRANS000311,LEAD001983,AGT055_IS,PROP014642,2024-10-20,4918433.00,Bank Transfer,201655.7500,0.0410,3444529.0000,Ismailia
TRANS000312,LEAD001984,AGT058_PS,PROP005010,2025-06-29,5368561.00,Bank Transfer,230848.1200,0.0430,4242653.0000,Port Said
TRANS000313,LEAD001991,AGT001_CA,PROP021510,2025-03-19,8264816.00,Bank Transfer,371916.7200,0.0450,5841738.0000,Cairo
TRANS000314,LEAD001996,AGT035_QE,PROP014441,2025-03-05,2629457.00,Bank Transfer,84142.6200,0.0320,2097442.0000,Qena
TRANS000315,LEAD002012,AGT058_PS,PROP012594,2025-06-26,4359647.00,Installment,187464.8200,0.0430,3462042.0000,Port Said
TRANS000316,LEAD002018,AGT076_NO,PROP014277,2025-04-03,7815714.00,Cash,343891.4200,0.0440,6399819.0000,North Coast
TRANS000317,LEAD002019,AGT071_SZ,PROP006535,2025-01-17,6781956.00,Installment,311969.9800,0.0460,4714118.0000,Sheikh Zayed
TRANS000318,LEAD002031,AGT035_QE,PROP003355,2024-11-30,5903308.00,Installment,188905.8600,0.0320,4663398.0000,Qena
TRANS000319,LEAD002034,AGT045_ZA,PROP000321,2025-06-30,3875932.00,Installment,139533.5500,0.0360,2848304.0000,Zagazig
TRANS000320,LEAD002059,AGT071_SZ,PROP006489,2024-10-19,13521355.00,Installment,621982.3300,0.0460,10232492.0000,Sheikh Zayed
TRANS000321,LEAD002060,AGT081_SH,PROP013755,2024-08-18,1472266.00,Cash,69196.5000,0.0470,1192215.0000,Sharm El Sheikh
TRANS000322,LEAD002061,AGT065_NC,PROP003887,2024-11-02,11157701.00,Bank Transfer,535569.6500,0.0480,8700767.0000,New Administrative Capital
TRANS000323,LEAD002066,AGT007_GZ,PROP018708,2025-01-14,14310892.00,Cash,601057.4600,0.0420,9532516.0000,Giza
TRANS000324,LEAD002074,AGT036_QE,PROP010503,2025-06-06,2570525.00,Bank Transfer,82256.8000,0.0320,2005105.0000,Qena
TRANS000325,LEAD002077,AGT075_NO,PROP001304,2025-04-01,8470309.00,Installment,372693.6000,0.0440,6114222.0000,North Coast
TRANS000326,LEAD002084,AGT015_AS,PROP009081,2024-11-26,8879384.00,Installment,310778.4400,0.0350,6533895.0000,Asyut
TRANS000327,LEAD002086,AGT053_IS,PROP011765,2025-01-24,3582540.00,Cash,146884.1400,0.0410,2765847.0000,Ismailia
TRANS000328,LEAD002089,AGT055_IS,PROP019596,2024-12-03,5981509.00,Installment,245241.8700,0.0410,4785133.0000,Ismailia
TRANS000329,LEAD002095,AGT066_NC,PROP017599,2025-04-03,8229944.00,Bank Transfer,395037.3100,0.0480,6222462.0000,New Administrative Capital
TRANS000330,LEAD002102,AGT049_DA,PROP010585,2025-05-25,1843097.00,Cash,71880.7800,0.0390,1505370.0000,Damietta
TRANS000331,LEAD002104,AGT066_NC,PROP016508,2025-04-29,6261839.00,Installment,300568.2700,0.0480,4608786.0000,New Administrative Capital
TRANS000332,LEAD002107,AGT029_SO,PROP002206,2025-06-29,1953001.00,Installment,66402.0300,0.0340,1582454.0000,Sohag
TRANS000333,LEAD002111,AGT060_PS,PROP001863,2024-08-24,4884230.00,Bank Transfer,210021.8900,0.0430,3840238.0000,Port Said
TRANS000334,LEAD002136,AGT032_SO,PROP007508,2025-04-10,2636976.00,Installment,89657.1800,0.0340,1934180.0000,Sohag
TRANS000335,LEAD002137,AGT034_QE,PROP015919,2024-08-04,4763436.00,Installment,152429.9500,0.0320,3555796.0000,Qena
TRANS000336,LEAD002144,AGT037_MA,PROP018602,2024-09-11,1796407.00,Cash,66467.0600,0.0370,1323721.0000,Mansoura
TRANS000337,LEAD002148,AGT026_MN,PROP023407,2024-06-28,1103650.00,Cash,36420.4500,0.0330,807002.0000,Al Minya
TRANS000338,LEAD002154,AGT013_AS,PROP020894,2024-11-08,3618330.00,Cash,126641.5500,0.0350,2765118.0000,Asyut
TRANS000339,LEAD002155,AGT028_MN,PROP011975,2025-06-19,1965944.00,Bank Transfer,64876.1500,0.0330,1428626.0000,Al Minya
TRANS000340,LEAD002156,AGT040_MA,PROP000711,2024-11-28,3633147.00,Bank Transfer,134426.4400,0.0370,2778142.0000,Mansoura
TRANS000341,LEAD002157,AGT056_IS,PROP018243,2025-01-29,3109215.00,Installment,127477.8200,0.0410,2408778.0000,Ismailia
TRANS000342,LEAD002164,AGT007_GZ,PROP004415,2024-10-30,6412338.00,Cash,269318.2000,0.0420,5512965.0000,Giza
TRANS000343,LEAD002168,AGT014_AS,PROP001034,2025-01-13,5682341.00,Installment,198881.9400,0.0350,4330974.0000,Asyut
TRANS000344,LEAD002174,AGT041_TA,PROP002903,2025-06-30,2125050.00,Installment,74376.7500,0.0350,1609535.0000,Tanta
TRANS000345,LEAD002184,AGT066_NC,PROP017749,2025-02-02,17835563.00,Cash,856107.0200,0.0480,13765654.0000,New Administrative Capital
TRANS000346,LEAD002199,AGT028_MN,PROP022056,2024-12-18,4842079.00,Cash,159788.6100,0.0330,3940989.0000,Al Minya
TRANS000347,LEAD002202,AGT055_IS,PROP003058,2024-12-07,2583173.00,Bank Transfer,105910.0900,0.0410,2081238.0000,Ismailia
TRANS000348,LEAD002213,AGT049_DA,PROP009951,2025-03-22,3853503.00,Bank Transfer,150286.6200,0.0390,3044272.0000,Damietta
TRANS000349,LEAD002217,AGT074_NO,PROP019827,2024-09-12,5534208.00,Bank Transfer,243505.1500,0.0440,4023727.0000,North Coast
TRANS000350,LEAD002220,AGT012_AL,PROP005956,2024-09-20,13291393.00,Installment,505072.9300,0.0380,9798017.0000,Alexandria
TRANS000351,LEAD002222,AGT040_MA,PROP010330,2025-01-06,1562703.00,Cash,57820.0100,0.0370,1194400.0000,Mansoura
TRANS000352,LEAD002227,AGT059_PS,PROP023081,2024-08-19,18839347.00,Cash,810091.9200,0.0430,13037148.0000,Port Said
TRANS000353,LEAD002229,AGT009_AL,PROP011581,2025-06-30,10520028.00,Cash,399761.0600,0.0380,7998877.0000,Alexandria
TRANS000354,LEAD002232,AGT055_IS,PROP001707,2025-06-23,1832956.00,Installment,75151.2000,0.0410,1543640.0000,Ismailia
TRANS000355,LEAD002233,AGT037_MA,PROP016989,2025-05-04,5415832.00,Installment,200385.7800,0.0370,3875882.0000,Mansoura
TRANS000356,LEAD002243,AGT071_SZ,PROP022957,2025-02-10,27986003.00,Installment,1287356.1400,0.0460,21597963.0000,Sheikh Zayed
TRANS000357,LEAD002253,AGT072_SZ,PROP009593,2024-10-05,11406301.00,Cash,524689.8500,0.0460,7369389.0000,Sheikh Zayed
TRANS000358,LEAD002262,AGT062_SU,PROP018565,2025-06-16,3869496.00,Installment,154779.8400,0.0400,2903760.0000,Suez
TRANS000359,LEAD002265,AGT018_LU,PROP024255,2025-01-10,6124955.00,Cash,244998.2000,0.0400,4822434.0000,Luxor
TRANS000360,LEAD002266,AGT033_QE,PROP019905,2025-05-21,1280138.00,Bank Transfer,40964.4200,0.0320,950022.0000,Qena
TRANS000361,LEAD002269,AGT084_SH,PROP022434,2025-04-25,12961551.00,Installment,609192.9000,0.0470,10058484.0000,Sharm El Sheikh
TRANS000362,LEAD002273,AGT037_MA,PROP013147,2025-01-24,1912341.00,Bank Transfer,70756.6200,0.0370,1411206.0000,Mansoura
TRANS000363,LEAD002284,AGT067_NC,PROP020368,2025-04-15,12055634.00,Cash,578670.4300,0.0480,8374220.0000,New Administrative Capital
TRANS000364,LEAD002288,AGT074_NO,PROP003413,2024-08-12,7623678.00,Cash,335441.8300,0.0440,5286713.0000,North Coast
TRANS000365,LEAD002289,AGT065_NC,PROP014810,2025-01-19,4704110.00,Installment,225797.2800,0.0480,3842719.0000,New Administrative Capital
TRANS000366,LEAD002292,AGT079_HU,PROP012390,2025-05-11,15582333.00,Bank Transfer,654457.9900,0.0420,12085235.0000,Hurghada
TRANS000367,LEAD002296,AGT055_IS,PROP013891,2024-12-16,1353219.00,Bank Transfer,55481.9800,0.0410,1038177.0000,Ismailia
TRANS000368,LEAD002300,AGT001_CA,PROP004917,2024-09-15,2968665.00,Cash,133589.9200,0.0450,2143040.0000,Cairo
TRANS000369,LEAD002308,AGT010_AL,PROP001176,2024-06-27,29123243.00,Installment,1106683.2300,0.0380,20487459.0000,Alexandria
TRANS000370,LEAD002309,AGT026_MN,PROP002095,2024-12-13,3276981.00,Bank Transfer,108140.3700,0.0330,2388699.0000,Al Minya
TRANS000371,LEAD002312,AGT062_SU,PROP008470,2025-02-08,5195309.00,Bank Transfer,207812.3600,0.0400,4013133.0000,Suez
TRANS000372,LEAD002314,AGT024_AW,PROP022644,2024-10-31,3562324.00,Bank Transfer,128243.6600,0.0360,2764930.0000,Aswan
TRANS000373,LEAD002319,AGT068_NC,PROP003802,2024-10-01,2417987.00,Cash,116063.3800,0.0480,1804851.0000,New Administrative Capital
TRANS000374,LEAD002330,AGT060_PS,PROP024253,2025-02-04,2635347.00,Bank Transfer,113319.9200,0.0430,1962067.0000,Port Said
TRANS000375,LEAD002334,AGT031_SO,PROP014890,2025-04-21,3361556.00,Installment,114292.9000,0.0340,2548963.0000,Sohag
TRANS000376,LEAD002343,AGT084_SH,PROP022021,2024-12-30,26467595.00,Bank Transfer,1243976.9700,0.0470,18003636.0000,Sharm El Sheikh
TRANS000377,LEAD002346,AGT004_CA,PROP000275,2025-03-31,5406956.00,Installment,243313.0200,0.0450,4082599.0000,Cairo
